ID,DATA,LABEL
TAM_HUAI_TR_187,"குழந்தை ஷாம்பூ சிலவற்றில் அதிகமான ரசாயனங்கள் உள்ளன, இது கண்களில் எரிச்சலை ஏற்படுத்தும்.",AI
TAM_HUAI_TR_188,"பார்பிங் துணி தரம் குறைவாக இருப்பதால், அடிக்கடி கிழிந்து விடுகிறது.",AI
TAM_HUAI_TR_189,"குழந்தை நக நறுக்கிகள் மிக குறைவான தரத்தில் இருக்கின்றன, பாதிப்பை ஏற்படுத்தலாம்.",AI
TAM_HUAI_TR_190," குழந்தை பாட்டில் தரம் குறைவான பிளாஸ்டிக் பயன்படுத்தப்படுகிறது, இது ஆரோக்கியத்திற்கு மோசமாக இருக்கலாம்.",AI
TAM_HUAI_TR_191,"சில பாலூட்டிகளில் தேய்மானம் ஏற்பட வாய்ப்பு உள்ளது, குழந்தை உண்டான பிறகு உடைய வாய்ப்பு உள்ளது.",AI
TAM_HUAI_TR_192,"பாட்டில் பிரஷ் தரம் குறைவானது, அடிக்கடி கிழிந்து விடுகிறது.",AI
TAM_HUAI_TR_193,"குழந்தைகளுக்கான நீச்சல் குளம் தரம் குறைவானது, உடனே காற்று வெளியேற வாய்ப்பு உள்ளது.",AI
TAM_HUAI_TR_194,"தோல் பராமரிப்பு துணி: சில தோல் பராமரிப்பு துணிகள், குழந்தையின் நெஞ்சில் பிரச்சனைகளை ஏற்படுத்துகின்றன.",AI
TAM_HUAI_TR_195, குளியல் துவைப்பு பிறகு குழந்தையின் தோலில் எரிச்சலை ஏற்படுத்துகின்றது.,AI
TAM_HUAI_TR_196,"குழந்தை லோஷன் சிலவற்றில் மிகுந்த ரசாயனங்கள் உள்ளன, இது தோலில் ஒவ்வாமையை ஏற்படுத்தும்.",AI
TAM_HUAI_TR_197," சில சூடாக்கல் பாட்டில்களில் உள்ள திடப்படுத்தப்பட்ட பிளாஸ்டிக், சூடுபடுத்தும்போது துர்நாற்றத்தை உண்டாக்குகின்றது.",AI
TAM_HUAI_TR_198,"குழந்தை குளியல் செட்: தரம் குறைவானது, உடனே பழுதடையும் வாய்ப்பு உள்ளது.",AI
TAM_HUAI_TR_199,"நல்லுண்ணி குழந்தையின் அசைவுகளை சரியாக கண்டறியாது, இதனால் பாதுகாப்பு சிக்கல்கள் ஏற்படலாம்.",AI
TAM_HUAI_TR_200, தூங்கும் பொம்மை பித்தளையில் பிரச்சனைகளை ஏற்படுத்தும் வகையில் இருக்கிறது.,AI
TAM_HUAI_TR_201,"குழந்தை பராமரிப்பு பெட்டிகள் நன்றாக தாங்கப்படாததால், உடனே கிழிந்து விடுகின்றன.",AI
TAM_HUAI_TR_202,குழந்தைகளுக்கான நீர் பாட்டில்கள் துர்நாற்றத்தை ஏற்படுத்துகின்றன.,AI
TAM_HUAI_TR_203," குழந்தைகளுக்கான சாப்பாட்டு மேசை தரம் குறைவானது, குழந்தையின் பாதுகாப்புக்கு அச்சுறுத்தல்.",AI
TAM_HUAI_TR_204,தூக்கத்தில் குழந்தையை தாங்கும் பதக்கம் எளிதில் கிழிய வாய்ப்பு உள்ளது.,AI
TAM_HUAI_TR_205,"குழந்தைகளுக்கான நகைகள் தரம் குறைவான பொருட்களை கொண்டு தயாரிக்கப்படுகின்றன, இது குழந்தையின் ஆரோக்கியத்தை பாதிக்கக்கூடியது.",AI
TAM_HUAI_TR_206,இந்த குழந்தை பராமரிப்பு பொருட்கள் மிகவும் நன்றாக உள்ளன.,AI
TAM_HUAI_TR_207,என் குழந்தைக்கு இந்த சாமான்கள் மிகவும் பொருத்தமாக இருக்கின்றன.,AI
TAM_HUAI_TR_208,இந்த பேபி ஷாம்பு மிகவும் மென்மையானது.,AI
TAM_HUAI_TR_209,குழந்தையின் தோல் மிகவும் மிருதுவாக உள்ளது.,AI
TAM_HUAI_TR_210,இந்த பேபி லோஷன் நல்ல வாசனை கொண்டது.,AI
TAM_HUAI_TR_211,குழந்தையின் தோலை பாதுகாக்கும் சிறந்த பொருள்.,AI
